reserve,Plot.ID,Plot.ID.quadrant,block,quadrant,Trt.comp,Trt.water,focal.sp,neighbour.id,number
bendering,BHT1ND,BHT1ND.4,BHT1,4,N,D,h,Gonocarpus.nodulosus,2
bendering,BHT1ND,BHT1ND.4,BHT1,4,N,D,h,Trachymene.cyanopetala,5
bendering,BHT1ND,BHT1ND.4,BHT1,4,N,D,h,Waitzia.acuminata,4
bendering,BHT1SD,BHT1SD.1,BHT1,1,S,D,t,NA,NA
bendering,BHT1SD,BHT1SD.2,BHT1,2,S,D,h,NA,NA
bendering,BHT1SD,BHT1SD.3,BHT1,3,S,D,h,NA,NA
bendering,BHT1SD,BHT1SD.4,BHT1,4,S,D,t,NA,NA
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Gonocarpus.nodulosus,3
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Hypochaeris.glabra,11
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Lawrencella.rosea,1
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Podotheca.gnaphalioides,4
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Rhodanthe.laevis,3
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Schoenia.cassiniana,1
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Trachymene.cyanopetala,5
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Ursinia.anthemoides,4
bendering,BHT2CW,BHT2CW.1,BHT2,1,C,W,h,Waitzia.acuminata,3
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Ceratogyne.obionoides,11
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Hypochaeris.glabra,4
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Lawrencella.rosea,2
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Podotheca.gnaphalioides,3
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Rhodanthe.laevis,2
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Rhodanthe.manglesii,2
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Schoenia.cassiniana,1
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Ursinia.anthemoides,3
bendering,BHT2CW,BHT2CW.2,BHT2,2,C,W,t,Waitzia.acuminata,6
bendering,BHT2CW,BHT2CW.3,BHT2,3,C,W,t,Ceratogyne.obionoides,10
bendering,BHT2CW,BHT2CW.3,BHT2,3,C,W,t,Gonocarpus.nodulosus,12
bendering,BHT2CW,BHT2CW.3,BHT2,3,C,W,t,Hypochaeris.glabra,4
bendering,BHT2CW,BHT2CW.3,BHT2,3,C,W,t,Lawrencella.rosea,2
bendering,BHT2CW,BHT2CW.3,BHT2,3,C,W,t,Rhodanthe.laevis,8
bendering,BHT2CW,BHT2CW.3,BHT2,3,C,W,t,Rhodanthe.manglesii,3
bendering,BHT2CW,BHT2CW.3,BHT2,3,C,W,t,Waitzia.acuminata,14
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Gonocarpus.nodulosus,8
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Hydrocotyle.pilifera,4
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Hypochaeris.glabra,8
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Lawrencella.rosea,2
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Rhodanthe.laevis,4
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Rhodanthe.manglesii,1
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Ursinia.anthemoides,4
bendering,BHT2CW,BHT2CW.4,BHT2,4,C,W,h,Waitzia.acuminata,17
bendering,BHT2EW,BHT2EW.1,BHT2,1,E,W,h,Monoculus.monstrosus,2
bendering,BHT2EW,BHT2EW.1,BHT2,1,E,W,h,Ursinia.anthemoides,3
bendering,BHT2EW,BHT2EW.2,BHT2,2,E,W,t,Hypochaeris.glabra,7
bendering,BHT2EW,BHT2EW.2,BHT2,2,E,W,t,Ursinia.anthemoides,6
bendering,BHT2EW,BHT2EW.3,BHT2,3,E,W,t,Hypochaeris.glabra,3
bendering,BHT2EW,BHT2EW.3,BHT2,3,E,W,t,Monoculus.monstrosus,2
bendering,BHT2EW,BHT2EW.3,BHT2,3,E,W,t,Ursinia.anthemoides,6
bendering,BHT2EW,BHT2EW.4,BHT2,4,E,W,h,Ursinia.anthemoides,9
bendering,BHT2MW,BHT2MW.1,BHT2,1,M,W,h,Hypochaeris.glabra,12
bendering,BHT2MW,BHT2MW.2,BHT2,2,M,W,t,Trachymene.cyanopetala,6
bendering,BHT2MW,BHT2MW.3,BHT2,3,M,W,t,Trachymene.cyanopetala,13
bendering,BHT2MW,BHT2MW.4,BHT2,4,M,W,h,Hypochaeris.glabra,12
bendering,BHT2NW,BHT2NW.1,BHT2,1,N,W,t,Gonocarpus.nodulosus,30
bendering,BHT2NW,BHT2NW.1,BHT2,1,N,W,t,Lawrencella.rosea,1
bendering,BHT2NW,BHT2NW.1,BHT2,1,N,W,t,Podotheca.gnaphalioides,4
bendering,BHT2NW,BHT2NW.1,BHT2,1,N,W,t,Waitzia.acuminata,6
bendering,BHT2NW,BHT2NW.2,BHT2,2,N,W,h,Gonocarpus.nodulosus,5
bendering,BHT2NW,BHT2NW.2,BHT2,2,N,W,h,Hydrocotyle.pilifera,3
bendering,BHT2NW,BHT2NW.2,BHT2,2,N,W,h,Lawrencella.rosea,2
bendering,BHT2NW,BHT2NW.2,BHT2,2,N,W,h,Podotheca.gnaphalioides,1
bendering,BHT2NW,BHT2NW.2,BHT2,2,N,W,h,Rhodanthe.laevis,5
bendering,BHT2NW,BHT2NW.2,BHT2,2,N,W,h,Waitzia.acuminata,7
bendering,BHT2NW,BHT2NW.3,BHT2,3,N,W,t,Gonocarpus.nodulosus,8
bendering,BHT2NW,BHT2NW.3,BHT2,3,N,W,t,Hydrocotyle.pilifera,6
bendering,BHT2NW,BHT2NW.3,BHT2,3,N,W,t,Podotheca.gnaphalioides,3
bendering,BHT2NW,BHT2NW.3,BHT2,3,N,W,t,Rhodanthe.manglesii,3
bendering,BHT2NW,BHT2NW.3,BHT2,3,N,W,t,Waitzia.acuminata,4
bendering,BHT2NW,BHT2NW.4,BHT2,4,N,W,h,Gonocarpus.nodulosus,4
bendering,BHT2NW,BHT2NW.4,BHT2,4,N,W,h,Hydrocotyle.pilifera,1
bendering,BHT2NW,BHT2NW.4,BHT2,4,N,W,h,Lawrencella.rosea,1
bendering,BHT2NW,BHT2NW.4,BHT2,4,N,W,h,Podotheca.gnaphalioides,11
bendering,BHT2NW,BHT2NW.4,BHT2,4,N,W,h,Waitzia.acuminata,3
bendering,BHT2SW,BHT2SW.1,BHT2,1,S,W,t,NA,NA
bendering,BHT2SW,BHT2SW.2,BHT2,2,S,W,h,NA,NA
bendering,BHT2SW,BHT2SW.3,BHT2,3,S,W,h,NA,NA
bendering,BHT2SW,BHT2SW.4,BHT2,4,S,W,t,NA,NA
bendering,BHT3CD,BHT3CD.1,BHT3,1,C,D,h,Gonocarpus.nodulosus,40
bendering,BHT3CD,BHT3CD.1,BHT3,1,C,D,h,Hypochaeris.glabra,4
bendering,BHT3CD,BHT3CD.1,BHT3,1,C,D,h,Oxalis.sp,2
bendering,BHT3CD,BHT3CD.1,BHT3,1,C,D,h,Waitzia.acuminata,17
bendering,BHT3CD,BHT3CD.2,BHT3,2,C,D,t,Arctotheca.calendula,2
bendering,BHT3CD,BHT3CD.2,BHT3,2,C,D,t,Ceratogyne.obionoides,1
bendering,BHT3CD,BHT3CD.2,BHT3,2,C,D,t,Gonocarpus.nodulosus,50
bendering,BHT3CD,BHT3CD.2,BHT3,2,C,D,t,Lawrencella.rosea,2
bendering,BHT3CD,BHT3CD.2,BHT3,2,C,D,t,Rhodanthe.manglesii,3
bendering,BHT3CD,BHT3CD.2,BHT3,2,C,D,t,Trachymene.cyanopetala,1
bendering,BHT3CD,BHT3CD.2,BHT3,2,C,D,t,Waitzia.acuminata,8
bendering,BHT3CD,BHT3CD.3,BHT3,3,C,D,t,Arctotheca.calendula,1
bendering,BHT3CD,BHT3CD.3,BHT3,3,C,D,t,Ehrharta.longiflora,4
bendering,BHT3CD,BHT3CD.3,BHT3,3,C,D,t,Gonocarpus.nodulosus,10
bendering,BHT3CD,BHT3CD.3,BHT3,3,C,D,t,Goodenia.berardiana,3
bendering,BHT3CD,BHT3CD.3,BHT3,3,C,D,t,Hypochaeris.glabra,3
bendering,BHT3CD,BHT3CD.3,BHT3,3,C,D,t,Trachymene.cyanopetala,3
bendering,BHT3CD,BHT3CD.4,BHT3,4,C,D,h,Daucus.glochidiatus,5
bendering,BHT3CD,BHT3CD.4,BHT3,4,C,D,h,Ehrharta.longiflora,5
bendering,BHT3CD,BHT3CD.4,BHT3,4,C,D,h,Gonocarpus.nodulosus,12
bendering,BHT3CD,BHT3CD.4,BHT3,4,C,D,h,Hydrocotyle.pilifera,1
bendering,BHT3CD,BHT3CD.4,BHT3,4,C,D,h,Monoculus.monstrosus,1
bendering,BHT3CD,BHT3CD.4,BHT3,4,C,D,h,Waitzia.acuminata,12
bendering,BHT3ED,BHT3ED.1,BHT3,1,E,D,t,Ehrharta.longiflora,3
bendering,BHT3ED,BHT3ED.1,BHT3,1,E,D,t,Hypochaeris.glabra,2
bendering,BHT3ED,BHT3ED.1,BHT3,1,E,D,t,Ursinia.anthemoides,1
bendering,BHT3ED,BHT3ED.2,BHT3,2,E,D,t,Hypochaeris.glabra,4
bendering,BHT3ED,BHT3ED.2,BHT3,2,E,D,t,Monoculus.monstrosus,1
bendering,BHT3ED,BHT3ED.2,BHT3,2,E,D,t,Ursinia.anthemoides,4
bendering,BHT3ED,BHT3ED.3,BHT3,3,E,D,h,Ehrharta.longiflora,1
bendering,BHT3ED,BHT3ED.3,BHT3,3,E,D,h,Monoculus.monstrosus,2
bendering,BHT3ED,BHT3ED.3,BHT3,3,E,D,h,Ursinia.anthemoides,2
bendering,BHT3ED,BHT3ED.4,BHT3,4,E,D,h,Ehrharta.longiflora,1
bendering,BHT3ED,BHT3ED.4,BHT3,4,E,D,h,Monoculus.monstrosus,1
bendering,BHT3ED,BHT3ED.4,BHT3,4,E,D,h,Oxalis.sp,1
bendering,BHT3ED,BHT3ED.4,BHT3,4,E,D,h,Ursinia.anthemoides,1
bendering,BHT3MD,BHT3MD.1,BHT3,1,M,D,h,Hypochaeris.glabra,3
bendering,BHT3MD,BHT3MD.2,BHT3,2,M,D,h,Hypochaeris.glabra,2
bendering,BHT3MD,BHT3MD.3,BHT3,3,M,D,t,Trachymene.cyanopetala,4
bendering,BHT3MD,BHT3MD.4,BHT3,4,M,D,t,Trachymene.cyanopetala,2
bendering,BHT3MW,BHT3MW.1,BHT3,1,M,W,h,Hypochaeris.glabra,9
bendering,BHT3MW,BHT3MW.2,BHT3,2,M,W,h,Hypochaeris.glabra,13
bendering,BHT3MW,BHT3MW.3,BHT3,3,M,W,t,Trachymene.cyanopetala,2
bendering,BHT3MW,BHT3MW.4,BHT3,4,M,W,t,Trachymene.cyanopetala,1
bendering,BHT3ND,BHT3ND.1,BHT3,1,N,D,t,Gonocarpus.nodulosus,100
bendering,BHT3ND,BHT3ND.1,BHT3,1,N,D,t,Hydrocotyle.pilifera,1
bendering,BHT3ND,BHT3ND.1,BHT3,1,N,D,t,Lawrencella.rosea,4
bendering,BHT3ND,BHT3ND.1,BHT3,1,N,D,t,Waitzia.acuminata,1
bendering,BHT3ND,BHT3ND.2,BHT3,2,N,D,h,Gonocarpus.nodulosus,100
bendering,BHT3ND,BHT3ND.2,BHT3,2,N,D,h,Rhodanthe.laevis,1
bendering,BHT3ND,BHT3ND.2,BHT3,2,N,D,h,Rhodanthe.manglesii,1
bendering,BHT3ND,BHT3ND.2,BHT3,2,N,D,h,Trachymene.cyanopetala,1
bendering,BHT3ND,BHT3ND.2,BHT3,2,N,D,h,Trachymene.ornata,4
bendering,BHT3ND,BHT3ND.2,BHT3,2,N,D,h,Waitzia.acuminata,2
bendering,BHT3ND,BHT3ND.3,BHT3,3,N,D,h,Gonocarpus.nodulosus,100
bendering,BHT3ND,BHT3ND.3,BHT3,3,N,D,h,Lawrencella.rosea,1
bendering,BHT3ND,BHT3ND.3,BHT3,3,N,D,h,Rhodanthe.laevis,3
bendering,BHT3ND,BHT3ND.3,BHT3,3,N,D,h,Trachymene.cyanopetala,2
bendering,BHT3ND,BHT3ND.3,BHT3,3,N,D,h,Trachymene.ornata,1
bendering,BHT3ND,BHT3ND.3,BHT3,3,N,D,h,Waitzia.acuminata,3
bendering,BHT3ND,BHT3ND.4,BHT3,4,N,D,t,Gonocarpus.nodulosus,50
bendering,BHT3ND,BHT3ND.4,BHT3,4,N,D,t,Lawrencella.rosea,5
bendering,BHT3ND,BHT3ND.4,BHT3,4,N,D,t,Rhodanthe.laevis,1
bendering,BHT3ND,BHT3ND.4,BHT3,4,N,D,t,Rhodanthe.manglesii,6
bendering,BHT3ND,BHT3ND.4,BHT3,4,N,D,t,Waitzia.acuminata,4
bendering,BHT3SD,BHT3SD.1,BHT3,1,S,D,t,NA,NA
bendering,BHT3SD,BHT3SD.2,BHT3,2,S,D,h,NA,NA
bendering,BHT3SD,BHT3SD.3,BHT3,3,S,D,h,NA,NA
bendering,BHT3SD,BHT3SD.4,BHT3,4,S,D,t,NA,NA
bendering,BHT4EW,BHT4EW.1,BHT4,1,E,W,h,Arctotheca.calendula,4
bendering,BHT4EW,BHT4EW.1,BHT4,1,E,W,h,Hypochaeris.glabra,1
bendering,BHT4EW,BHT4EW.2,BHT4,2,E,W,t,Arctotheca.calendula,5
bendering,BHT4EW,BHT4EW.3,BHT4,3,E,W,h,Arctotheca.calendula,7
bendering,BHT4EW,BHT4EW.3,BHT4,3,E,W,h,Hypochaeris.glabra,2
bendering,BHT4EW,BHT4EW.4,BHT4,4,E,W,t,Arctotheca.calendula,4
bendering,BHT4EW,BHT4EW.4,BHT4,4,E,W,t,Ursinia.anthemoides,1
bendering,BHT4MD,BHT4MD.1,BHT4,1,M,D,h,Hypochaeris.glabra,14
bendering,BHT4MD,BHT4MD.2,BHT4,2,M,D,t,Trachymene.cyanopetala,5
bendering,BHT4MD,BHT4MD.3,BHT4,3,M,D,t,Trachymene.cyanopetala,4
bendering,BHT4MD,BHT4MD.4,BHT4,4,M,D,h,Hypochaeris.glabra,6
bendering,BHT4ND,BHT4ND.1,BHT4,1,N,D,t,Gonocarpus.nodulosus,20
bendering,BHT4ND,BHT4ND.1,BHT4,1,N,D,t,Lawrencella.rosea,1
bendering,BHT4ND,BHT4ND.1,BHT4,1,N,D,t,Phyllangium.sulcatum,1
bendering,BHT4ND,BHT4ND.1,BHT4,1,N,D,t,Trachymene.cyanopetala,1
bendering,BHT4ND,BHT4ND.1,BHT4,1,N,D,t,Waitzia.acuminata,20
bendering,BHT4ND,BHT4ND.2,BHT4,2,N,D,h,Lawrencella.rosea,2
bendering,BHT4ND,BHT4ND.2,BHT4,2,N,D,h,Phyllangium.sulcatum,3
bendering,BHT4ND,BHT4ND.2,BHT4,2,N,D,h,Podotheca.gnaphalioides,1
bendering,BHT4ND,BHT4ND.2,BHT4,2,N,D,h,Trachymene.cyanopetala,15
bendering,BHT4ND,BHT4ND.2,BHT4,2,N,D,h,Waitzia.acuminata,18
bendering,BHT4ND,BHT4ND.3,BHT4,3,N,D,t,Gonocarpus.nodulosus,30
bendering,BHT4ND,BHT4ND.3,BHT4,3,N,D,t,Lawrencella.rosea,1
bendering,BHT4ND,BHT4ND.3,BHT4,3,N,D,t,Phyllangium.sulcatum,8
bendering,BHT4ND,BHT4ND.3,BHT4,3,N,D,t,Waitzia.acuminata,20
bendering,BHT4ND,BHT4ND.4,BHT4,4,N,D,h,Gonocarpus.nodulosus,15
bendering,BHT4ND,BHT4ND.4,BHT4,4,N,D,h,Lawrencella.rosea,3
bendering,BHT4ND,BHT4ND.4,BHT4,4,N,D,h,Phyllangium.sulcatum,12
bendering,BHT4ND,BHT4ND.4,BHT4,4,N,D,h,Trachymene.cyanopetala,7
bendering,BHT4ND,BHT4ND.4,BHT4,4,N,D,h,Waitzia.acuminata,27
bendering,BHT4SD,BHT4SD.1,BHT4,1,S,D,h,NA,NA
bendering,BHT4SD,BHT4SD.2,BHT4,2,S,D,t,NA,NA
bendering,BHT4SD,BHT4SD.3,BHT4,3,S,D,h,NA,NA
bendering,BHT4SD,BHT4SD.4,BHT4,4,S,D,t,NA,NA
bendering,BHW1CD,BHW1CD.1,BHW1,1,C,D,h,Gonocarpus.nodulosus,13
bendering,BHW1CD,BHW1CD.1,BHW1,1,C,D,h,Hypochaeris.glabra,7
bendering,BHW1CD,BHW1CD.1,BHW1,1,C,D,h,Monoculus.monstrosus,1
bendering,BHW1CD,BHW1CD.1,BHW1,1,C,D,h,Rhodanthe.laevis,2
bendering,BHW1CD,BHW1CD.1,BHW1,1,C,D,h,Trachymene.cyanopetala,7
bendering,BHW1CD,BHW1CD.1,BHW1,1,C,D,h,Ursinia.anthemoides,1
bendering,BHW1CD,BHW1CD.1,BHW1,1,C,D,h,Waitzia.acuminata,7
bendering,BHW1CD,BHW1CD.2,BHW1,2,C,D,w,Arctotheca.calendula,3
bendering,BHW1CD,BHW1CD.2,BHW1,2,C,D,w,Gonocarpus.nodulosus,10
bendering,BHW1CD,BHW1CD.2,BHW1,2,C,D,w,Hypochaeris.glabra,1
bendering,BHW1CD,BHW1CD.2,BHW1,2,C,D,w,Lawrencella.rosea,1
bendering,BHW1CD,BHW1CD.2,BHW1,2,C,D,w,Phyllangium.sulcatum,8
bendering,BHW1CD,BHW1CD.2,BHW1,2,C,D,w,Ursinia.anthemoides,1
bendering,BHW1CD,BHW1CD.2,BHW1,2,C,D,w,Waitzia.acuminata,15
bendering,BHW1CD,BHW1CD.3,BHW1,3,C,D,h,Gonocarpus.nodulosus,20
bendering,BHW1CD,BHW1CD.3,BHW1,3,C,D,h,Monoculus.monstrosus,1
bendering,BHW1CD,BHW1CD.3,BHW1,3,C,D,h,Trachymene.cyanopetala,3
bendering,BHW1CD,BHW1CD.3,BHW1,3,C,D,h,Ursinia.anthemoides,1
bendering,BHW1CD,BHW1CD.3,BHW1,3,C,D,h,Waitzia.acuminata,13
bendering,BHW1CD,BHW1CD.4,BHW1,4,C,D,w,Gonocarpus.nodulosus,20
bendering,BHW1CD,BHW1CD.4,BHW1,4,C,D,w,Hydrocotyle.pilifera,3
bendering,BHW1CD,BHW1CD.4,BHW1,4,C,D,w,Monoculus.monstrosus,2
bendering,BHW1CD,BHW1CD.4,BHW1,4,C,D,w,Monoculus.monstrosus,2
bendering,BHW1CD,BHW1CD.4,BHW1,4,C,D,w,Trachymene.cyanopetala,6
bendering,BHW1CD,BHW1CD.4,BHW1,4,C,D,w,Waitzia.acuminata,7
bendering,BHW1ED,BHW1ED.1,BHW1,1,E,D,h,Arctotheca.calendula,10
bendering,BHW1ED,BHW1ED.2,BHW1,2,E,D,w,Brassica.tournefortii,1
bendering,BHW1ED,BHW1ED.2,BHW1,2,E,D,w,Hypochaeris.glabra,3
bendering,BHW1ED,BHW1ED.2,BHW1,2,E,D,w,Monoculus.monstrosus,1
bendering,BHW1ED,BHW1ED.3,BHW1,3,E,D,w,Brassica.tournefortii,3
bendering,BHW1ED,BHW1ED.3,BHW1,3,E,D,w,Hypochaeris.glabra,5
bendering,BHW1ED,BHW1ED.3,BHW1,3,E,D,w,Monoculus.monstrosus,2
bendering,BHW1ED,BHW1ED.4,BHW1,4,E,D,h,Arctotheca.calendula,3
bendering,BHW1ED,BHW1ED.4,BHW1,4,E,D,h,Brassica.tournefortii,5
bendering,BHW1ED,BHW1ED.4,BHW1,4,E,D,h,Monoculus.monstrosus,1
bendering,BHW1ED,BHW1ED.4,BHW1,4,E,D,h,Ursinia.anthemoides,3
bendering,BHW1MD,BHW1MD.1,BHW1,1,M,D,h,Hypochaeris.glabra,18
bendering,BHW1MD,BHW1MD.2,BHW1,2,M,D,h,Hypochaeris.glabra,13
bendering,BHW1MD,BHW1MD.3,BHW1,3,M,D,w,Waitzia.acuminata,21
bendering,BHW1MD,BHW1MD.4,BHW1,4,M,D,w,Waitzia.acuminata,12
bendering,BHW1ND,BHW1ND.1,BHW1,1,N,D,w,Gonocarpus.nodulosus,4
bendering,BHW1ND,BHW1ND.1,BHW1,1,N,D,w,Lawrencella.rosea,2
bendering,BHW1ND,BHW1ND.1,BHW1,1,N,D,w,Rhodanthe.laevis,3
bendering,BHW1ND,BHW1ND.1,BHW1,1,N,D,w,Trachymene.cyanopetala,17
bendering,BHW1ND,BHW1ND.1,BHW1,1,N,D,w,Velleia.cycnopotamica,2
bendering,BHW1ND,BHW1ND.2,BHW1,2,N,D,w,Gonocarpus.nodulosus,2
bendering,BHW1ND,BHW1ND.2,BHW1,2,N,D,w,Lawrencella.rosea,1
bendering,BHW1ND,BHW1ND.2,BHW1,2,N,D,w,Nicotiana.rotundifolia,5
bendering,BHW1ND,BHW1ND.2,BHW1,2,N,D,w,Phyllangium.sulcatum,1
bendering,BHW1ND,BHW1ND.2,BHW1,2,N,D,w,Velleia.cycnopotamica,3
bendering,BHW1ND,BHW1ND.3,BHW1,3,N,D,h,Hydrocotyle.pilifera,1
bendering,BHW1ND,BHW1ND.3,BHW1,3,N,D,h,Lawrencella.rosea,2
bendering,BHW1ND,BHW1ND.3,BHW1,3,N,D,h,Rhodanthe.manglesii,11
bendering,BHW1ND,BHW1ND.3,BHW1,3,N,D,h,Trachymene.cyanopetala,4
bendering,BHW1ND,BHW1ND.3,BHW1,3,N,D,h,Waitzia.acuminata,8
bendering,BHW1ND,BHW1ND.4,BHW1,4,N,D,h,Gonocarpus.nodulosus,3
bendering,BHW1ND,BHW1ND.4,BHW1,4,N,D,h,Lawrencella.rosea,3
bendering,BHW1ND,BHW1ND.4,BHW1,4,N,D,h,Rhodanthe.manglesii,2
bendering,BHW1ND,BHW1ND.4,BHW1,4,N,D,h,Trachymene.cyanopetala,5
bendering,BHW1ND,BHW1ND.4,BHW1,4,N,D,h,Waitzia.acuminata,23
bendering,BHW1SD,BHW1SD.1,BHW1,1,S,D,w,NA,NA
bendering,BHW1SD,BHW1SD.2,BHW1,2,S,D,h,NA,NA
bendering,BHW1SD,BHW1SD.3,BHW1,3,S,D,h,NA,NA
bendering,BHW1SD,BHW1SD.4,BHW1,4,S,D,w,NA,NA
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Ceratogyne.obionoides,8
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Gonocarpus.nodulosus,10
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Lawrencella.rosea,6
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Phyllangium.sulcatum,3
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Rhodanthe.manglesii,4
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Trachymene.cyanopetala,2
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Ursinia.anthemoides,9
bendering,BHW2CW,BHW2CW.1,BHW2,1,C,W,h,Waitzia.acuminata,30
bendering,BHW2CW,BHW2CW.2,BHW2,2,C,W,w,Gonocarpus.nodulosus,10
bendering,BHW2CW,BHW2CW.2,BHW2,2,C,W,w,Hydrocotyle.pilifera,1
bendering,BHW2CW,BHW2CW.2,BHW2,2,C,W,w,Rhodanthe.laevis,1
bendering,BHW2CW,BHW2CW.2,BHW2,2,C,W,w,Rhodanthe.manglesii,6
bendering,BHW2CW,BHW2CW.2,BHW2,2,C,W,w,Trachymene.cyanopetala,1
bendering,BHW2CW,BHW2CW.2,BHW2,2,C,W,w,Ursinia.anthemoides,2
bendering,BHW2CW,BHW2CW.2,BHW2,2,C,W,w,Waitzia.acuminata,30
bendering,BHW2CW,BHW2CW.3,BHW2,3,C,W,h,Ceratogyne.obionoides,8
bendering,BHW2CW,BHW2CW.3,BHW2,3,C,W,h,Hypochaeris.glabra,1
bendering,BHW2CW,BHW2CW.3,BHW2,3,C,W,h,Lawrencella.rosea,5
bendering,BHW2CW,BHW2CW.3,BHW2,3,C,W,h,Lawrencella.rosea,4
bendering,BHW2CW,BHW2CW.3,BHW2,3,C,W,h,Rhodanthe.manglesii,8
bendering,BHW2CW,BHW2CW.3,BHW2,3,C,W,h,Waitzia.acuminata,15
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Gonocarpus.nodulosus,5
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Hypochaeris.glabra,2
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Lawrencella.rosea,1
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Phyllangium.sulcatum,4
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Rhodanthe.manglesii,4
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Trachymene.cyanopetala,4
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Ursinia.anthemoides,5
bendering,BHW2CW,BHW2CW.4,BHW2,4,C,W,w,Waitzia.acuminata,25
bendering,BHW2MW,BHW2MW.1,BHW2,1,M,W,w,Waitzia.acuminata,16
bendering,BHW2MW,BHW2MW.2,BHW2,2,M,W,w,Waitzia.acuminata,28
bendering,BHW2MW,BHW2MW.3,BHW2,3,M,W,h,Hypochaeris.glabra,2
bendering,BHW2MW,BHW2MW.4,BHW2,4,M,W,h,Hypochaeris.glabra,3
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Gonocarpus.nodulosus,16
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Lawrencella.rosea,1
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Phyllangium.sulcatum,5
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Rhodanthe.citrina,1
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Rhodanthe.laevis,2
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Rhodanthe.manglesii,4
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Trachymene.cyanopetala,2
bendering,BHW2NW,BHW2NW.1,BHW2,1,N,W,h,Waitzia.acuminata,8
bendering,BHW2NW,BHW2NW.2,BHW2,2,N,W,h,Gonocarpus.nodulosus,10
bendering,BHW2NW,BHW2NW.2,BHW2,2,N,W,h,Hydrocotyle.pilifera,4
bendering,BHW2NW,BHW2NW.2,BHW2,2,N,W,h,Rhodanthe.laevis,2
bendering,BHW2NW,BHW2NW.2,BHW2,2,N,W,h,Rhodanthe.manglesii,6
bendering,BHW2NW,BHW2NW.2,BHW2,2,N,W,h,Trachymene.cyanopetala,7
bendering,BHW2NW,BHW2NW.2,BHW2,2,N,W,h,Waitzia.acuminata,10
bendering,BHW2NW,BHW2NW.3,BHW2,3,N,W,w,Ceratogyne.obionoides,4
bendering,BHW2NW,BHW2NW.3,BHW2,3,N,W,w,Gonocarpus.nodulosus,11
bendering,BHW2NW,BHW2NW.3,BHW2,3,N,W,w,Hydrocotyle.pilifera,2
bendering,BHW2NW,BHW2NW.3,BHW2,3,N,W,w,Lawrencella.rosea,1
bendering,BHW2NW,BHW2NW.3,BHW2,3,N,W,w,Phyllangium.sulcatum,4
bendering,BHW2NW,BHW2NW.3,BHW2,3,N,W,w,Rhodanthe.laevis,6
bendering,BHW2NW,BHW2NW.4,BHW2,4,N,W,w,Gonocarpus.nodulosus,37
bendering,BHW2NW,BHW2NW.4,BHW2,4,N,W,w,Hydrocotyle.pilifera,2
